nom_commune;code_insee;latitude;longitude
Aydoilles;88026;48,216667;6.566667
Belmont-sur-Buttant;88050;48,216667;6.766667
Biffontaine;88059;48,216667;6.8
Fontenay;88175;48,216667;6.583333
La Croix-aux-Mines;88120;48,216667;7.05
Mandray;88284;48,216667;7
Méménil;88297;48,216667;6.616667
Saint-Léonard;88423;48,216667;6.95
Vervezelle;88502;48,216667;6.75
Bocquegney;88063;48,216667;6.3
Bulgnéville;88079;48,216667;5.833333
Damas-et-Bettegney;88122;48,216667;6.266667
Dompaire;88151;48,216667;6.216667
Hennecourt;88237;48,216667;6.283333
Malaincourt;88283;48,216667;5.766667
Mandres-sur-Vair;88285;48,216667;5.9
Médonville;88296;48,216667;5.733333
Norroy;88332;48,216667;5.916667
Rancourt;88370;48,216667;6.116667
Vaudoncourt;88496;48,216667;5.808333
Courtois-sur-Yonne;89127;48,216667;3.25
Dollot;89143;48,216667;3.066667
Flacy;89165;48,216667;3.6
Foissy-sur-Vanne;89171;48,216667;3.5
Fontaine-la-Gaillarde;89172;48,216667;3.383333
Saint-Clément;89338;48,216667;3.3
Saint-Martin-du-Tertre;89354;48,216667;3.25
Saligny;89373;48,216667;3.35
Bayel;10035;48,200000;4.783333
Couvignon;10113;48,200000;4.65
Meurville;10242;48,200000;4.616667
Thieffrain;10376;48,200000;4.433333
Bouilly;10051;48,200000;4
Chauffour-lès-Bailly;10092;48,200000;4.333333
Clérey;10100;48,200000;4.2
Fresnoy-le-Château;10162;48,200000;4.233333
Rigny-le-Ferron;10319;48,200000;3.633333
Saint-Thibault;10363;48,200000;4.133333
Souligny;10373;48,200000;4
Villemereuil;10416;48,200000;4.083333
Villemoiron-en-Othe;10417;48,200000;3.783333
Villy-en-Trodes;10433;48,200000;4.383333
Laurenan;22122;48,200000;-2.533333
Merdrignac;22147;48,200000;-2.416667
Mûr-de-Bretagne;22158;48,200000;-2.983333
Saint-Caradec;22279;48,200000;-2.85
Trémorel;22371;48,200000;-2.3
Plélauff;22181;48,200000;-3.216667
Authon-du-Perche;28018;48,200000;0.916667
Charbonnières;28080;48,200000;0.933333
Moulhard;28273;48,200000;1.05
Dangeau;28127;48,200000;1.283333
Janville;28199;48,200000;1.883333
Le Puiset;28311;48,200000;1.866667
Neuvy-en-Dunois;28277;48,200000;1.533333
Trizay-lès-Bonneval;28396;48,200000;1.333333
Unverre;28398;48,200000;1.1
Yèvres;28424;48,200000;1.2
Châteaulin;29026;48,200000;-4.083333
Lennon;29123;48,200000;-3.9
Motreff;29152;48,200000;-3.55
Saint-Nic;29256;48,200000;-4.283333
Spézet;29278;48,200000;-3.716667
Le Crouais;35091;48,200000;-2.133333
Le Lou-du-Lac;35158;48,200000;-1.983333
Montauban-de-Bretagne;35184;48,200000;-2.05
Parthenay-de-Bretagne;35216;48,200000;-1.833333
Montautour;35185;48,200000;-1.15
Aulnay-la-Rivière;45014;48,200000;2.383333
Guigneville;45162;48,200000;2.166667
Ondreville-sur-Essonne;45233;48,200000;2.4
Puiseaux;45258;48,200000;2.466667
Bourmont;52064;48,200000;5.583333
Clinchamp;52133;48,200000;5.45
Nijon;52351;48,200000;5.633333
Saint-Thiébault;52455;48,200000;5.583333
Soulaucourt-sur-Mouzon;52482;48,200000;5.683333
Vaudrecourt;52505;48,200000;5.65
Annéville-la-Prairie;52011;48,200000;5.083333
Bologne;52058;48,200000;5.133333
Cirey-lès-Mareilles;52128;48,200000;5.283333
Lachapelle-en-Blaisy;52254;48,200000;4.966667
Meures;52322;48,200000;5.066667
Sexfontaines;52472;48,200000;5.033333
Montourtier;53159;48,200000;-0.55
Sainte-Gemmes-le-Robert;53218;48,200000;-0.366667
Vimarcé;53274;48,200000;-0.216667
La Croixille;53086;48,200000;-1.066667
Saint-Germain-le-Guillaume;53225;48,200000;-0.816667
Heidolsheim;67187;48,200000;7.516667
Hessenheim;67195;48,200000;7.55
Aubure;68014;48,200000;7.216667
Bergheim;68028;48,200000;7.366667
Ribeauvillé;68269;48,200000;7.316667
Assé-le-Riboul;72012;48,200000;0.083333
Maresché;72186;48,200000;0.166667
Pezé-le-Robert;72234;48,200000;-0.066667
Ségrie;72332;48,200000;0.033333
Sillé-le-Guillaume;72334;48,200000;-0.133333
Cherreau;72081;48,200000;0.683333
Congé-sur-Orne;72088;48,200000;0.25
Lucé-sous-Ballon;72174;48,200000;0.216667
Saint-Georges-du-Rosay;72281;48,200000;0.5
Terrehault;72352;48,200000;0.4
Bougligny;77045;48,200000;2.65
Chaintreaux;77071;48,200000;2.816667
Ichy;77230;48,200000;2.55
La Madeleine-sur-Loing;77267;48,200000;2.7031
Villebéon;77500;48,200000;2.933333
Darnieulles;88126;48,200000;6.35
Deyvillers;88132;48,200000;6.516667
Golbey;88209;48,200000;6.433333
Jeuxey;88253;48,200000;6.483333
Uxegney;88483;48,200000;6.366667
Bruyères;88078;48,200000;6.716667
Champ-le-Duc;88086;48,200000;6.716667
Fays;88169;48,200000;6.683333
La Houssière;88244;48,200000;6.85
Laval-sur-Vologne;88261;48,200000;6.7
Les Poulières;88356;48,200000;6.8
Aingeville;88003;48,200000;5.766667
Bainville-aux-Saules;88030;48,200000;6.133333
Begnécourt;88047;48,200000;6.15
Gelvécourt-et-Adompt;88192;48,200000;6.183333
Gorhey;88210;48,200000;6.283333
Haréville;88231;48,200000;6
Les Ableuvenettes;88001;48,200000;6.183333
Saulxures-lès-Bulgnéville;88446;48,200000;5.8
Valfroicourt;88488;48,200000;6.1
Vittel;88516;48,200000;5.95
Chéroy;89100;48,200000;3
Chigy;89107;48,200000;3.483333
Villebougis;89450;48,200000;3.15
Bergères;10039;48,183333;4.666667
Beurey;10045;48,183333;4.466667
Longpré-le-Sec;10205;48,183333;4.516667
Assenay;10013;48,183333;4.066667
Bérulle;10042;48,183333;3.666667
Les Bordes-Aumont;10049;48,183333;4.116667
Marolles-lès-Bailly;10226;48,183333;4.35
Vaudes;10399;48,183333;4.183333
Villemoyenne;10419;48,183333;4.233333
Villy-le-Maréchal;10435;48,183333;4.083333
La Prénessaye;22255;48,183333;-2.65
Loscouët-sur-Meu;22133;48,183333;-2.233333
Plémet;22183;48,183333;-2.6
Saint-Connec;22285;48,183333;-2.916667
Perret;22167;48,183333;-3.15
Tréogan;22373;48,183333;-3.516667
Bonneval;28051;48,183333;1.4
Germignonville;28179;48,183333;1.733333
Montharville;28260;48,183333;1.333333
Poinville;28300;48,183333;1.9
Pré-Saint-Evroult;28305;48,183333;1.466667
Sancheville;28364;48,183333;1.566667
Châteauneuf-du-Faou;29027;48,183333;-3.816667
Plomodiern;29172;48,183333;-4.233333
Saint-Coulitz;29243;48,183333;-4.066667
Betton;35024;48,183333;-1.65
Bédée;35023;48,183333;-1.95
Clayes;35081;48,183333;-1.85
Pleumeleuc;35227;48,183333;-1.916667
Saint-Méen-le-Grand;35297;48,183333;-2.2
Saint-M'Hervé;35300;48,183333;-1.116667
Taillis;35330;48,183333;-1.233333
Val-d'Izé;35347;48,183333;-1.3
Dourdain;35101;48,183333;-1.366667
La Bouëxière;35031;48,183333;-1.433333
Bromeilles;45056;48,183333;2.5
Estouy;45139;48,183333;2.316667
Grangermont;45159;48,183333;2.416667
Greneville-en-Beauce;45160;48,183333;2.116667
La Neuville-sur-Essonne;45225;48,183333;2.366667
Bourg-Sainte-Marie;52063;48,183333;5.55
Brainville-sur-Meuse;52067;48,183333;5.583333
Riaucourt;52421;48,183333;5.15
Blaisy;52053;48,183333;5
Juzennecourt;52253;48,183333;4.983333
Mareilles;52313;48,183333;5.266667
Deux-Evailles;53092;48,183333;-0.533333
Mézangers;53153;48,183333;-0.433333
Andouillé;53005;48,183333;-0.783333
La Baconnière;53015;48,183333;-0.883333
La Bazouge-des-Alleux;53023;48,183333;-0.616667
Saint-Aignan;56203;48,183333;-3.016667
Bootzheim;67056;48,183333;7.566667
Mackenheim;67277;48,183333;7.566667
Ohnenheim;67360;48,183333;7.5
Guémar;68113;48,183333;7.4
Illhaeusern;68153;48,183333;7.433333
Le Tronchet;72362;48,183333;0.083333
Saint-Marceau;72297;48,183333;0.133333
Saint-Rémy-de-Sillé;72315;48,183333;-0.083333
Vernie;72370;48,183333;0.033333
Bonnétable;72039;48,183333;0.433333
La Ferté-Bernard;72132;48,183333;0.666667
Teillé;72349;48,183333;0.183333
Arville;77009;48,183333;2.55
Gironville;77207;48,183333;2.533333
Maisoncelles-en-Gâtinais;77271;48,183333;2.633333
Souppes-sur-Loing;77458;48,183333;2.733333
Epinal;88160;48,183333;6.45
Les Forges;88178;48,183333;6.383333
Sanchey;88439;48,183333;6.366667
Anould;88009;48,183333;6.95
Beauménil;88046;48,183333;6.733333
Fiménil;88172;48,183333;6.716667
Fraize;88181;48,183333;7
Laveline-devant-Bruyères;88262;48,183333;6.75
Prey;88359;48,183333;6.683333
Contrexéville;88114;48,183333;5.9
Frénois;88187;48,183333;6.116667
Légéville-et-Bonfays;88264;48,183333;6.15
Saint-Ouen-lès-Parey;88430;48,183333;5.766667
Urville;88482;48,183333;5.75
Valleroy-le-Sec;88490;48,183333;6.016667
Ville-sur-Illon;88508;48,183333;6.216667
Cérilly;89065;48,183333;3.616667
Les Sièges;89395;48,183333;3.516667
Maillot;89236;48,183333;3.3
Paron;89287;48,183333;3.25
Pont-sur-Vanne;89308;48,183333;3.45
Saint-Valérien;89370;48,183333;3.1
Villiers-Louis;89471;48,183333;3.4
Arconville;10007;48,166667;4.716667
Magnant;10213;48,166667;4.416667
Urville;10390;48,166667;4.65
Chappes;10083;48,166667;4.25
Cormost;10104;48,166667;4.133333
Fralignes;10159;48,166667;4.366667
Javernant;10177;48,166667;4
La Vendue-Mignot;10402;48,166667;4.116667
Maraye-en-Othe;10222;48,166667;3.85
Montceaux-lès-Vaudes;10246;48,166667;4.166667
Poligny;10294;48,166667;4.35
Saint-Jean-de-Bonneval;10342;48,166667;4.05
Saint-Mards-en-Othe;10350;48,166667;3.8
Saint-Parres-lès-Vaudes;10358;48,166667;4.216667
Sommeval;10371;48,166667;3.966667
Villery;10425;48,166667;4.016667
Villy-le-Bois;10434;48,166667;4.1
Hémonstoir;22075;48,166667;-2.833333
Loudéac;22136;48,166667;-2.75
Lescouët-Gouarec;22124;48,166667;-3.25
Mellionnec;22146;48,166667;-3.3
Les Autels-Villevillon;28016;48,166667;1
Soizé;28376;48,166667;0.883333
Baignolet;28020;48,166667;1.616667
Bullainville;28065;48,166667;1.516667
Fontenay-sur-Conie;28157;48,166667;1.666667
Gohory;28182;48,166667;1.233333
Tillay-le-Péneux;28390;48,166667;1.766667
Cast;29025;48,166667;-4.133333
Gouézec;29062;48,166667;-3.966667
Saint-Goazec;29249;48,166667;-3.783333
Saint-Thois;29267;48,166667;-3.883333
Boisgervilly;35027;48,166667;-2.066667
Saint-Onen-la-Chapelle;35302;48,166667;-2.166667
Saint-Uniac;35320;48,166667;-2.033333
Balazé;35015;48,166667;-1.183333
Bazoches-les-Gallerandes;45025;48,166667;2.05
Bondaroy;45038;48,166667;2.283333
Chaussy;45088;48,166667;1.983333
Echilleuses;45131;48,166667;2.433333
Pithiviers;45252;48,166667;2.25
Pithiviers-le-Vieil;45253;48,166667;2.216667
Graffigny-Chemin;52227;48,166667;5.633333
Hâcourt;52234;48,166667;5.566667
Huilliécourt;52243;48,166667;5.55
Ozières;52373;48,166667;5.466667
Romain-sur-Meuse;52433;48,166667;5.533333
Bourdons-sur-Rognon;52061;48,166667;5.35
Consigny;52142;48,166667;5.416667
Darmannes;52167;48,166667;5.216667
Gillancourt;52221;48,166667;5
Montheries;52330;48,166667;4.916667
Châlons-du-Maine;53049;48,166667;-0.65
Evron;53097;48,166667;-0.4
Montflours;53156;48,166667;-0.733333
Saint-Georges-sur-Erve;53221;48,166667;-0.3
Saint-Ouën-des-Vallons;53244;48,166667;-0.55
Bourgon;53040;48,166667;-1.066667
Le Bourgneuf-la-Forêt;53039;48,166667;-0.966667
Elsenheim;67121;48,166667;7.5
Marckolsheim;67281;48,166667;7.55
Fréland;68097;48,166667;7.2
Hunawihr;68147;48,166667;7.316667
Le Bonhomme;68044;48,166667;7.116667
Riquewihr;68277;48,166667;7.3
Zellenberg;68383;48,166667;7.316667
Crissé;72109;48,166667;-0.066667
Rouessé-Vassé;72255;48,166667;-0.2
Ballon;72023;48,166667;0.233333
Cormes;72093;48,166667;0.716667
Courcemont;72101;48,166667;0.366667
La Bosse;72040;48,166667;0.533333
Saint-Aubin-des-Coudrais;72267;48,166667;0.583333
Saint-Mars-sous-Ballon;72301;48,166667;0.25
Saint-Ulphace;72322;48,166667;0.816667
Théligny;72353;48,166667;0.8
Chenou;77110;48,166667;2.65
Egreville;77168;48,166667;2.866667
Chantraine;88087;48,166667;6.433333
Chaumousey;88098;48,166667;6.333333
Dommartin-aux-Bois;88147;48,166667;6.266667
Girancourt;88201;48,166667;6.316667
La Baffe;88028;48,166667;6.566667
Aumontzey;88018;48,166667;6.783333
Charmois-devant-Bruyères;88091;48,166667;6.6
Corcieux;88115;48,166667;6.883333
Deycimont;88131;48,166667;6.65
Herpelmont;88240;48,166667;6.733333
Jussarupt;88256;48,166667;6.75
Le Roulier;88399;48,166667;6.616667
Plainfaing;88349;48,166667;7.016667
Vienville;88505;48,166667;6.85
Esley;88162;48,166667;6.066667
Lignéville;88271;48,166667;5.95
Monthureux-le-Sec;88309;48,166667;6.033333
Pierrefitte;88347;48,166667;6.183333
Pont-lès-Bonfays;88353;48,166667;6.133333
Sans-Vallois;88441;48,166667;6.1
Sauville;88448;48,166667;5.733333
Suriauville;88461;48,166667;5.866667
Vrécourt;88524;48,166667;5.7
Coulours;89120;48,166667;3.583333
Fouchères;89180;48,166667;3.133333
Jouy;89209;48,166667;2.966667
Malay-le-Grand;89239;48,166667;3.333333
Malay-le-Petit;89240;48,166667;3.383333
Noé;89278;48,166667;3.4
Subligny;89404;48,166667;3.2
Theil-sur-Vanne;89411;48,166667;3.416667
Vareilles;89429;48,166667;3.466667
Villeroy;89466;48,166667;3.183333
Longchamp-sur-Aujon;10203;48,150000;4.833333
Vitry-le-Croisé;10438;48,150000;4.566667
Courtenot;10109;48,150000;4.3
Fouchères;10158;48,150000;4.266667
Lirey;10198;48,150000;4.05
Nogent-en-Othe;10266;48,150000;3.8
Rumilly-lès-Vaudes;10331;48,150000;4.216667
Illifaut;22083;48,150000;-2.35
La Ferrière;22058;48,150000;-2.6
Chapelle-Royale;28079;48,150000;1.05
Bazoches-les-Hautes;28029;48,150000;1.8
Courbehaye;28114;48,150000;1.6
Dancy;28126;48,150000;1.466667
Flacey;28153;48,150000;1.35
Logron;28211;48,150000;1.266667
Orgères-en-Beauce;28287;48,150000;1.7
Saint-Maur-sur-le-Loir;28353;48,150000;1.416667
Santilly;28367;48,150000;1.866667
Ploéven;29166;48,150000;-4.233333
Montgermont;35189;48,150000;-1.716667
Saint-Grégoire;35278;48,150000;-1.683333
Breteil;35040;48,150000;-1.9
La Nouaye;35203;48,150000;-1.983333
Pacé;35210;48,150000;-1.766667
Saint-Gilles;35275;48,150000;-1.833333
Champeaux;35052;48,150000;-1.316667
Landavran;35141;48,150000;-1.283333
Montreuil-sous-Pérouse;35194;48,150000;-1.233333
Boësse;45033;48,150000;2.45
Châtillon-le-Roi;45086;48,150000;2.1
Dadonville;45119;48,150000;2.266667
Dordives;45127;48,150000;2.766667
Givraines;45157;48,150000;2.366667
Le Bignon-Mirabeau;45032;48,150000;2.916667
Tivernon;45325;48,150000;1.933333
Brethenay;52072;48,150000;5.133333
Chaumont-la-Ville;52122;48,150000;5.65
Condes;52141;48,150000;5.15
Doncourt-sur-Meuse;52174;48,150000;5.566667
Malaincourt-sur-Meuse;52304;48,150000;5.6
Thol-lès-Millières;52489;48,150000;5.483333
Treix;52494;48,150000;5.183333
Vroncourt-la-Côte;52549;48,150000;5.516667
Forcey;52204;48,150000;5.35
Rennepont;52419;48,150000;4.85
Assé-le-Bérenger;53010;48,150000;-0.316667
Brée;53043;48,150000;-0.516667
Gesnes;53105;48,150000;-0.583333
Neau;53163;48,150000;-0.466667
Voutré;53276;48,150000;-0.283333
Ménéac;56129;48,150000;-2.466667
Kergrist;56093;48,150000;-2.966667
Plouray;56170;48,150000;-3.383333
Silfiac;56245;48,150000;-3.15
Beblenheim;68023;48,150000;7.333333
Bennwihr;68026;48,150000;7.316667
Lapoutroie;68175;48,150000;7.166667
Mittelwihr;68209;48,150000;7.316667
Ostheim;68252;48,150000;7.366667
Mézières-sous-Lavardin;72197;48,150000;0.033333
Rouez;72256;48,150000;-0.116667
Beaufay;72026;48,150000;0.366667
Courgenard;72105;48,150000;0.733333
Montbizot;72205;48,150000;0.2
Prévelles;72246;48,150000;0.483333
Saint-Denis-des-Coudrais;72277;48,150000;0.516667
Sainte-Jamme-sur-Sarthe;72289;48,150000;0.183333
Saint-Jean-d'Assé;72290;48,150000;0.116667
Saint-Martin-des-Monts;72302;48,150000;0.6
Bransles;77050;48,150000;2.833333
Château-Landon;77099;48,150000;2.7
Docelles;88135;48,150000;6.616667
Gerbépal;88198;48,150000;6.916667
Granges-sur-Vologne;88218;48,150000;6.783333
Crainvilliers;88119;48,150000;5.833333
Dombrot-le-Sec;88140;48,150000;5.916667
Dommartin-lès-Vallois;88149;48,150000;6.083333
Harol;88233;48,150000;6.25
Lerrain;88267;48,150000;6.15
Saint-Baslemont;88411;48,150000;6
Senonges;88452;48,150000;6.066667
Thuillières;88472;48,150000;6.016667
Collemiers;89113;48,150000;3.233333
Fournaudin;89181;48,150000;3.65
Gron;89195;48,150000;3.266667
La Belliole;89036;48,150000;3.083333
Vaumort;89434;48,150000;3.433333
Bertignolles;10041;48,133333;4.516667
Buxières-sur-Arce;10069;48,133333;4.45
Champignol-lez-Mondeville;10076;48,133333;4.683333
Chervey;10097;48,133333;4.5
Eguilly-sous-Bois;10136;48,133333;4.533333
Bourguignons;10055;48,133333;4.366667
Crésantignes;10116;48,133333;4.016667
Fays-la-Chapelle;10147;48,133333;4.016667
Jeugny;10179;48,133333;4.033333
Machy;10212;48,133333;4.05
Maupas;10229;48,133333;4.066667
Virey-sous-Bar;10437;48,133333;4.316667
Coëtlogon;22043;48,133333;-2.533333
La Chèze;22039;48,133333;-2.65
Saint-Barnabé;22275;48,133333;-2.7
La Bazoche-Gouet;28027;48,133333;0.983333
Cormainville;28108;48,133333;1.6
Saint-Christophe;28329;48,133333;1.366667
Villiers-Saint-Orien;28418;48,133333;1.483333
Laz;29122;48,133333;-3.833333
Gaël;35117;48,133333;-2.233333
Iffendic;35133;48,133333;-2.033333
La Chapelle-Thouarault;35065;48,133333;-1.866667
L'Hermitage;35131;48,133333;-1.816667
Montfort-sur-Meu;35188;48,133333;-1.966667
Saint-Maugan;35295;48,133333;-2.083333
Acigné;35001;48,133333;-1.533333
La Chapelle-Erbrée;35061;48,133333;-1.1
Marpiré;35166;48,133333;-1.333333
Vitré;35360;48,133333;-1.2
Lion-en-Beauce;45183;48,133333;1.933333
Bazoches-sur-le-Betz;45026;48,133333;2.983333
Chevannes;45091;48,133333;2.858333
Chevry-sous-le-Bignon;45094;48,133333;2.9
Escrennes;45137;48,133333;2.183333
Jouy-en-Pithiverais;45174;48,133333;2.116667
Oison;45231;48,133333;1.966667
Yèvre-la-Ville;45348;48,133333;2.316667
Esnouveaux;52190;48,133333;5.366667
Euffigneix;52193;48,133333;5.033333
Jonchery;52251;48,133333;5.083333
Levécourt;52287;48,133333;5.566667
Longchamp;52291;48,133333;5.433333
Maisoncelles;52301;48,133333;5.533333
Millières;52325;48,133333;5.416667
Maranville;52308;48,133333;4.866667
Vaudrémont;52506;48,133333;4.9
Châtres-la-Forêt;53065;48,133333;-0.433333
La Chapelle-Anthenaise;53056;48,133333;-0.683333
Louverné;53140;48,133333;-0.7
Montsûrs;53161;48,133333;-0.55
Saint-Christophe-du-Luat;53207;48,133333;-0.466667
Launay-Villiers;53129;48,133333;-1
Saint-Ouën-des-Toits;53243;48,133333;-0.9
Saint-Germain-le-Fouilloux;53224;48,133333;-0.783333
Saint-Jean-sur-Mayenne;53229;48,133333;-0.75
Croixanvec;56049;48,133333;-2.866667
Gourin;56066;48,133333;-3.6
Neulliac;56146;48,133333;-2.983333
Grussenheim;68110;48,133333;7.483333
Kaysersberg;68162;48,133333;7.25
Kientzheim;68164;48,133333;7.283333
Orbey;68249;48,133333;7.166667
Sigolsheim;68310;48,133333;7.3
Sainte-Sabine-sur-Longève;72319;48,133333;0.1
Torcé-en-Vallée;72359;48,133333;0.416667
Boëssé-le-Sec;72038;48,133333;0.566667
Courceboeufs;72099;48,133333;0.283333
Gréez-sur-Roc;72144;48,133333;0.8
Saint-Jean-des-Echelles;72292;48,133333;0.716667
Souligné-sous-Ballon;72340;48,133333;0.233333
Villaines-la-Gonais;72375;48,133333;0.6
Dinozé;88134;48,133333;6.483333
Arrentès-de-Corcieux;88014;48,133333;6.866667
Barbey-Seroux;88035;48,133333;6.833333
Champdray;88085;48,133333;6.75
Cheniménil;88101;48,133333;6.6
Laveline-du-Houx;88263;48,133333;6.7
Xamontarupt;88528;48,133333;6.65
Faucompierre;88167;48,133333;6.666667
Dombasle-devant-Darney;88138;48,133333;6.083333
Escles;88161;48,133333;6.183333
Jésonville;88252;48,133333;6.116667
Provenchères-lès-Darney;88360;48,133333;5.95
Robécourt;88390;48,133333;5.7
Viviers-le-Gras;88517;48,133333;5.933333
Boeurs-en-Othe;89048;48,133333;3.716667
Cerisiers;89066;48,133333;3.483333
Cornant;89116;48,133333;3.183333
Etigny;89160;48,133333;3.283333
Vaudeurs;89432;48,133333;3.55
Véron;89443;48,133333;3.3
Villeneuve-la-Dondagre;89459;48,133333;3.133333
Cesson-Sévigné;35051;48,125000;-1.6
Roudouallec;56199;48,125000;-3.716667
Chacenay;10071;48,116667;4.533333
Juvancourt;10182;48,116667;4.8
Ville-sous-la-Ferté;10426;48,116667;4.783333
Bar-sur-Seine;10034;48,116667;4.366667
Chamoy;10074;48,116667;3.966667
Eaux-Puiseaux;10133;48,116667;3.883333
Saint-Phal;10359;48,116667;4
Ville-sur-Arce;10427;48,116667;4.45
Saint-Maudan;22314;48,116667;-2.766667
Chapelle-Guillaume;28078;48,116667;0.916667
Châtillon-en-Dunois;28093;48,116667;1.183333
Conie-Molitard;28106;48,116667;1.45
Dambron;28121;48,116667;1.866667
Loigny-la-Bataille;28212;48,116667;1.733333
Lumeau;28221;48,116667;1.783333
Marboué;28233;48,116667;1.333333
Moléans;28256;48,116667;1.383333
Nottonville;28283;48,116667;1.5
Quéménéven;29229;48,116667;-4.116667
Vezin-le-Coquet;35353;48,116667;-1.75
Bléruais;35026;48,116667;-2.133333
Saint-Gonlay;35277;48,116667;-2.066667
Brécé;35039;48,116667;-1.483333
Châteaubourg;35068;48,116667;-1.4
Noyal-sur-Vilaine;35207;48,116667;-1.516667
Pocé-les-Bois;35229;48,116667;-1.25
Saint-Jean-sur-Vilaine;35283;48,116667;-1.366667
Servon-sur-Vilaine;35327;48,116667;-1.45
Pers-en-Gâtinais;45250;48,116667;2.9
Ascoux;45010;48,116667;2.25
Attray;45011;48,116667;2.116667
Auxy;45018;48,116667;2.466667
Barville-en-Gâtinais;45021;48,116667;2.4
Boynes;45050;48,116667;2.35
Crottes-en-Pithiverais;45118;48,116667;2.066667
Gaubertin;45151;48,116667;2.416667
Laas;45177;48,116667;2.216667
Montigny;45214;48,116667;2.116667
Ageville;52001;48,116667;5.35
Audeloncourt;52025;48,116667;5.516667
Chaumont;52121;48,116667;5.133333
Cirfontaines-en-Azois;52130;48,116667;4.866667
Germainvilliers;52217;48,116667;5.65
Autreville-sur-la-Renne;52031;48,116667;4.966667
Saint-Céneré;53205;48,116667;-0.6
Olivet;53169;48,116667;-0.916667
Port-Brillet;53182;48,116667;-0.966667
Saint-Pierre-la-Cour;53247;48,116667;-1.033333
Saint-Gonnery;56215;48,116667;-2.816667
Brignac;56025;48,116667;-2.383333
Cléguérec;56041;48,116667;-3.083333
