groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;commune.y;lat;lon
pasto_fire;2013;12;17;64504;Sare;48,000;broussaille_pinede;NA;NA;sud ouest;NA;2013-12-17;12-17;SARE;43,2962314930;-1,586529205540000
pasto_fire;2013;12;17;64213;Espelette;NA;NA;NA;NA;sud ouest;NA;2013-12-17;12-17;ESPELETTE;43,3235532289;-1,452408859760000
pasto_fire;2013;12;17;46255;Saint-Cirgues;1,000;herbe;NA;NA;la dépèche;écobuage a mal tourné;2013-12-17;12-17;SAINT-CIRGUES;44,7359417432;2,116478841190000
pasto_fire;2014;2;12;11024;Bages;10,000;garrigues;NA;NA;l'indépendant;brûlages dirigés;2014-02-12;02-12;BAGES;43,1176416685;2,977181290240000
pasto_fire;2014;2;13;65057;Azereix;55,000;vegetation;NA;NA;pdpfci-65-rapport;NA;2014-02-13;02-13;AZEREIX;43,2081735010;-0,023809948520000
pasto_fire;2014;2;23;64477;Baïgorry;65,000;NA;NA;NA;sud ouest;NA;2014-02-23;02-23;SAINT-ETIENNE-DE-BAIGORRY;43,1790229360;-1,351051021480000
pasto_fire;2014;2;23;65057;Azereix;60,000;vegetation;NA;NA;pdpfci-65-rapport;NA;2014-02-23;02-23;AZEREIX;43,2081735010;-0,023809948520000
pasto_fire;2014;2;23;09004;Albiès;6,000;vegetation;NA;NA;sud ouest;NA;2014-02-23;02-23;ALBIES;42,7544533927;1,698008182910000
pasto_fire;2014;2;23;09100;Couflens;NA;NA;NA;NA;sud ouest;NA;2014-02-23;02-23;COUFLENS;42,7531759671;1,182806305850000
pasto_fire;2014;2;23;09015;Arignac;NA;NA;NA;NA;sud ouest;NA;2014-02-23;02-23;ARIGNAC;42,8760950162;1,595078112300000
pasto_fire;2014;2;24;64218;Estérençuby;50,000;lande;NA;NA;sud ouest;NA;2014-02-24;02-24;ESTERENCUBY;43,0817332803;-1,181867451970000
pasto_fire;2014;2;25;64316;LARRAU;NA;lande;NA;NA;sud ouest;écobuage non déclaré;2014-02-25;02-25;LARRAU;43,0098151548;-0,972524431160000
pasto_fire;2014;2;25;65220;Hibarette;NA;lande;NA;NA;sud ouest;écobuage mal maîtris;2014-02-25;02-25;HIBARETTE;43,1651076047;0,038110714776800
pasto_fire;2014;2;25;09330;vernaux;20,000;vegetation;NA;NA;la dépèche;brûlages dirigés;2014-02-25;02-25;VERNAUX;42,7863058340;1,782397139360000
pasto_fire;2014;2;28;43211;Saint-Maurice-de-Lignon;NA;NA;NA;NA;le progrès;NA;2014-02-28;02-28;SAINT-MAURICE-DE-LIGNON;45,2200624958;4,134988061500000
pasto_fire;2014;3;1;43137;Monistrol-sur-Loire;NA;NA;NA;NA;le progrès;NA;2014-03-01;03-01;MONISTROL-SUR-LOIRE;45,2906264528;4,183625727260000
pasto_fire;2014;3;4;43195;Saint-Ilpize;0,500;NA;NA;NA;le progrès;NA;2014-03-04;03-04;SAINT-ILPIZE;45,2003952069;3,406532372090000
pasto_fire;2014;3;4;48080;Langogne;0,400;NA;NA;NA;le progrès;NA;2014-03-04;03-04;LANGOGNE;44,7237405653;3,833631103410000
pasto_fire;2014;3;7;43041;Brives-Charensac;NA;NA;NA;NA;la montagne;NA;2014-03-07;03-07;BRIVES-CHARENSAC;45,0463267089;3,924011151040000
pasto_fire;2014;3;7;43120;Lempdes-sur-Allagnon;0,200;broussaille;NA;NA;la montagne;NA;2014-03-07;03-07;LEMPDES-SUR-ALLAGNON;45,3790751564;3,280281660050000
pasto_fire;2014;3;7;43166;Saint-André-de-Chalencon;NA;souche;NA;NA;la montagne;NA;2014-03-07;03-07;SAINT-ANDRE-DE-CHALENCON;45,2750942654;3,953623573070000
pasto_fire;2014;3;8;43192;Saint-Haon;4,500;broussaille_lande;NA;NA;la montagne;NA;2014-03-08;03-08;SAINT-HAON;44,8551736176;3,761824117640000
pasto_fire;2014;3;9;43216;Saint-Paulien;10,000;sous_bois;NA;NA;le progrès;NA;2014-03-09;03-09;SAINT-PAULIEN;45,1350040080;3,820641446530000
pasto_fire;2014;3;10;22176;Plédran;1,500;lande;NA;NA;ouest France;NA;2014-03-10;03-10;PLEDRAN;48,4430297904;-2,745361546000000
pasto_fire;2014;3;10;16384;Touvérac;2,500;NA;NA;NA;sud ouest;écobuage a échappé;2014-03-10;03-10;TOUVERAC;45,3740871149;-0,201503841604000
pasto_fire;2014;3;10;24557;TRÉLISSAC;0,100;bois;NA;NA;sud ouest;écobuage mal maîtrisé;2014-03-10;03-10;TRELISSAC;45,2097381668;0,778416322658000
pasto_fire;2014;3;10;30305;Salindres;NA;NA;NA;NA;midi libre;écobuages mal maîtrisés;2014-03-10;03-10;SALINDRES;44,1650140999;4,161358367460000
pasto_fire;2014;3;10;30197;Les Plans;NA;NA;NA;NA;midi libre;écobuages mal maîtrisés;2014-03-10;03-10;LES PLANS;44,1405053543;4,212122559810000
pasto_fire;2014;3;10;09134;Gestiès;NA;NA;NA;NA;sud ouest;NA;2014-03-10;03-10;GESTIES;42,7184954311;1,584907348620000
pasto_fire;2014;3;11;64424;ORDIARP;4,000;NA;NA;NA;sud ouest;écobuages mal maîtrisés;2014-03-11;03-11;ORDIARP;43,1898726884;-0,963886517377000
pasto_fire;2014;3;11;11430;VILLENEUVE-LA-COMPTAL;35,000;NA;NA;NA;la dépèche;Écobuage : brûlage dirigé par une équipe du SDIS11;2014-03-11;03-11;VILLENEUVE-LA-COMPTAL;43,2851812620;1,919900666130000
pasto_fire;2014;3;12;09039;La Bastide-de-Bousignac;8,000;broussaille;NA;NA;la dépèche;NA;2014-03-12;03-12;LA BASTIDE-DE-BOUSIGNAC;43,0585487701;1,884433838030000
pasto_fire;2014;3;12;09015;Arignac;6,000;broussaille;NA;NA;la dépèche;NA;2014-03-12;03-12;ARIGNAC;42,8760950162;1,595078112300000
pasto_fire;2014;3;12;09228;Perles-et-Castelet;NA;broussaille;NA;NA;la dépèche;NA;2014-03-12;03-12;PERLES-ET-CASTELET;42,7186237095;1,774477049150000
pasto_fire;2014;3;12;43157;LE PUY-EN-VELAY;0,050;NA;NA;NA;le progrès;NA;2014-03-12;03-12;LE PUY-EN-VELAY;45,0276366659;3,895352290670000
pasto_fire;2014;3;13;12145;Millau;4,000;branchage;NA;NA;centre presse;écobuage sauvage;2014-03-13;03-13;MILLAU;44,0976252203;3,117053841290000
pasto_fire;2014;3;13;24505;Saint-Sulpice-d’Excideuil;NA;NA;NA;NA;la dordogne libre;écobuage a mal tourné;2014-03-13;03-13;SAINT-SULPICE-D'EXCIDEUIL;45,3955893974;1,017257513160000
pasto_fire;2014;3;13;09088;Caychax;30,000;vegetation;NA;NA;la dépèche;NA;2014-03-13;03-13;CAYCHAX;42,8074176311;1,728185255680000
pasto_fire;2014;3;13;09241;Rabat-les-Trois-Seigneurs;0,050;vegetation;NA;NA;la dépèche;NA;2014-03-13;03-13;RABAT-LES-TROIS-SEIGNEURS;42,8457065317;1,493142867440000
pasto_fire;2014;3;13;09029;Aulus-les-Bains;0,250;broussaille;NA;NA;la dépèche;NA;2014-03-13;03-13;AULUS-LES-BAINS;42,7666138667;1,356641836540000
pasto_fire;2014;3;13;04197;Sainte-Tulle;0,300;NA;NA;NA;la provence;NA;2014-03-13;03-13;SAINTE-TULLE;43,7830482525;5,773023317310000
pasto_fire;2014;3;13;04152;Pierrevert;0,500;NA;NA;NA;la provence;NA;2014-03-13;03-13;PIERREVERT;43,8065050599;5,722738217240000
pasto_fire;2014;3;13;04209;Sisteron;0,500;NA;NA;NA;la provence;NA;2014-03-13;03-13;SISTERON;44,2001925067;5,930837160390000
pasto_fire;2014;3;13;04233;Vaumeilh;2,000;lande_broussaille;NA;NA;la provence;NA;2014-03-13;03-13;VAUMEILH;44,2903076957;5,956531218170000
pasto_fire;2014;3;14;64519;SERRES-CASTET;NA;NA;NA;NA;l'éclair des pyrénnées;écobuage non-déclaré et non-maîtrisé;2014-03-14;03-14;SERRES-CASTET;43,3796823116;-0,366642676872000
pasto_fire;2014;3;15;34003;Agde;4,000;herbe;NA;NA;midi libre;écobuage mal maîtrisé;2014-03-15;03-15;AGDE;43,3091291160;3,484479031330000
pasto_fire;2014;3;15;09321;Ussat;5,000;broussaille;NA;NA;la dépèche;NA;2014-03-15;03-15;USSAT;42,8339319836;1,621863180620000
pasto_fire;2014;3;16;65197;Ossun;82,000;lande;NA;NA;sud ouest + pdpfci-65-rapport;écobuage non maîtrisé;2014-03-16;03-16;GER;43,0533440987;-0,041359283067000
pasto_fire;2014;3;17;43024;Beaux;0,500;broussaille_herbe;NA;NA;le progrès;NA;2014-03-17;03-17;BEAUX;45,1942542124;4,082481451680000
pasto_fire;2014;3;17;43137;Monistrol-sur-Loire;0,050;vegetation;NA;NA;le progrès;écobuage incontrôlé;2014-03-17;03-17;MONISTROL-SUR-LOIRE;45,2906264528;4,183625727260000
pasto_fire;2014;3;17;64160;Cambo-les-Bains;NA;NA;NA;NA;sud ouest;NA;2014-03-17;03-17;CAMBO-LES-BAINS;43,3617393087;-1,385418174840000
pasto_fire;2014;3;17;64436;Ossès;NA;NA;NA;NA;sud ouest;NA;2014-03-17;03-17;OSSES;43,2420113080;-1,275051543230000
pasto_fire;2014;3;17;64495;Saint-Pée-sur-Nivelle;NA;NA;NA;NA;sud ouest;NA;2014-03-17;03-17;SAINT-PEE-SUR-NIVELLE;43,3564883514;-1,555346176360000
pasto_fire;2014;3;17;43132;Mazeyrat-d’Allier;0,050;vegetation;NA;NA;le progrès;NA;2014-03-17;03-17;MAZEYRAT-D'ALLIER;45,1283185260;3,527927055370000
pasto_fire;2014;3;17;43230;Saint-Vincent;0,500;herbe_seche;NA;NA;le progrès;NA;2014-03-17;03-17;SAINT-VINCENT;45,1521679091;3,898443738670000
pasto_fire;2014;3;17;43137;Monistrol-sur-Loire;0,050;vegetation;NA;NA;le progrès;NA;2014-03-17;03-17;MONISTROL-SUR-LOIRE;45,2906264528;4,183625727260000
pasto_fire;2014;3;17;46072;Concorès;NA;NA;NA;NA;la dépèche;NA;2014-03-17;03-17;CONCORES;44,6672951054;1,390900158950000
pasto_fire;2014;3;18;43207;Saint-Laurent-Chabreuges;NA;souche_broussaille;NA;NA;le progrès;NA;2014-03-18;03-18;SAINT-LAURENT-CHABREUGES;45,2768738182;3,346961835520000
pasto_fire;2014;3;18;43088;Espalem;0,500;vegetation;NA;NA;le progrès;NA;2014-03-18;03-18;ESPALEM;45,3026834057;3,233087091400000
pasto_fire;2014;3;18;43024;Beaux;NA;NA;NA;NA;le progrès;NA;2014-03-18;03-18;BEAUX;45,1942542124;4,082481451680000
pasto_fire;2014;3;18;48116;Pont de Montvert;10,000;broussaille_foret;NA;NA;midi libre;écobuage mal maîtrisé;2014-03-18;03-18;LE PONT-DE-MONTVERT;44,3742853816;3,769179978570000
pasto_fire;2014;3;18;43088;Espalem;0,500;branchage;NA;NA;le progrès;NA;2014-03-18;03-18;ESPALEM;45,3026834057;3,233087091400000
pasto_fire;2014;3;18;39198;Dole;0,200;arbuste;NA;NA;le progrès;NA;2014-03-18;03-18;DOLE;47,0755452538;5,500624460990000
pasto_fire;2014;3;18;48088;La Malène;3,000;broussaille;NA;NA;midi libre;NA;2014-03-18;03-18;LA MALENE;44,3020788352;3,313651733130000
pasto_fire;2014;3;19;01214;Leyssard;30,000;broussaille;NA;NA;le progrès;écobuage mal maîtrisé;2014-03-19;03-19;LEYSSARD;46,1624187428;5,476332974910000
pasto_fire;2014;3;19;39177;Hauteroche;0,200;NA;NA;NA;le progrès;NA;2014-03-19;03-19;CRANCOT;46,6884401125;5,669065726190000
pasto_fire;2014;3;19;66072;ESTAVAR;36,000;broussaille;NA;NA;midi libre;brûlage dirigé s'échappe sous l'effet du vent;2014-03-19;03-19;ESTAVAR;42,4747536018;2,009356785630000
pasto_fire;2014;3;20;30284;Saint-Martin- de-Valgalgues;0,250;vegetation;NA;NA;midi libre;Écobuage mal maîtrisé;2014-03-20;03-20;SAINT-MARTIN-DE-VALGALGUES;44,1658828602;4,075000360800000
pasto_fire;2014;3;20;65352;Ouzous;NA;NA;NA;NA;sud ouest;écobuage déborde;2014-03-20;03-20;OUZOUS;43,0370929502;-0,103757903937000
pasto_fire;2014;3;20;64499;SALIES-DE-BÉARN;15,000;bois;NA;NA;sud ouest;NA;2014-03-20;03-20;SALIES-DE-BEARN;43,4683239252;-0,917789447505000
pasto_fire;2014;3;20;64379;Mendives;4,000;broussaille;NA;NA;sud ouest;NA;2014-03-20;03-20;MENDIVE;43,0830689585;-1,082337026720000
pasto_fire;2014;3;20;64556;Vielleségure;1,000;NA;NA;NA;sud ouest;NA;2014-03-20;03-20;VIELLESEGURE;43,3559621275;-0,702432499401000
pasto_fire;2014;3;20;15065;Espinasse;NA;NA;NA;NA;la montagne;NA;2014-03-20;03-20;ESPINASSE;44,8695178920;2,930310238840000
pasto_fire;2014;3;20;15215;Saint-Simon;1,000;broussaille;NA;NA;la montagne;NA;2014-03-20;03-20;SAINT-SIMON;44,9695334779;2,497388489610000
pasto_fire;2014;3;20;15145;Oradour;NA;NA;NA;NA;la montagne;NA;2014-03-20;03-20;ORADOUR;44,9260155127;2,917901531220000
pasto_fire;2014;3;20;15251;Védrines-Saint-Loup;NA;NA;NA;NA;la montagne;NA;2014-03-20;03-20;VEDRINES-SAINT-LOUP;45,0527660016;3,272236531530000
pasto_fire;2014;3;20;15149;Paulhenc;NA;NA;NA;NA;la montagne;NA;2014-03-20;03-20;PAULHENC;44,8849681536;2,816267614040000
pasto_fire;2014;3;21;65334;Omex;3,000;NA;NA;NA;la dépèche;Écobuage mal maîtrisé;2014-03-21;03-21;OMEX;43,0803152897;-0,093546034635600
pasto_fire;2014;3;21;65432;Soublecause;6,000;NA;NA;NA;la dépèche;Écobuage mal maîtrisé;2014-03-21;03-21;SOUBLECAUSE;43,5328266693;-0,025522488376800
pasto_fire;2014;3;21;43080;Craponne-sur-Arzon;0,120;genet;NA;NA;le progrès;NA;2014-03-21;03-21;CRAPONNE-SUR-ARZON;45,3318549451;3,853140045190000
pasto_fire;2014;3;21;64085;AYDIUS;NA;NA;NA;NA;la république des pyrénées;NA;2014-03-21;03-21;AYDIUS;42,9988475331;-0,519267160267000
pasto_fire;2014;3;27;34341;Villeveyrac;12,000;garrigue;NA;NA;midi libre;brûlage dirigé par les pompiers;2014-03-27;03-27;VILLEVEYRAC;43,5001280333;3,593729466690000
pasto_fire;2014;4;1;01408;Simandre-sur-Suran;2,000;broussaille;NA;NA;le progrès;NA;2014-04-01;04-01;SIMANDRE-SUR-SURAN;46,2340471594;5,422408153050000
pasto_fire;2014;4;1;64256;HASPARREN;5,000;NA;NA;NA;sud ouest;NA;2014-04-01;04-01;HASPARREN;43,3982982364;-1,325636110710000
pasto_fire;2014;4;6;30254;Saint-Géniès-de-Comolas;3,000;herbe;NA;NA;midi libre;NA;2014-04-06;04-06;SAINT-GENIES-DE-COMOLAS;44,0657349298;4,731241858940000
pasto_fire;2014;4;7;01068;Cerdon;4,000;foret;NA;NA;le progrès;écobuage dont on aurait perdu le contrôle;2014-04-07;04-07;CERDON;46,0720202633;5,475775861180000
pasto_fire;2014;4;11;25103;Busy;1,500;herbe_seche;NA;NA;l'est républicain;NA;2014-04-11;04-11;BUSY;47,1679810214;5,954317544420000
pasto_fire;2014;4;15;48186;La Salle-Prunet;4,000;NA;NA;NA;midi libre;écobuage a échappé à;2014-04-15;04-15;LA SALLE-PRUNET;44,3195409889;3,642003944290000
pasto_fire;2014;4;15;48005;Antrenas;0,200;NA;NA;NA;midi libre;NA;2014-04-15;04-15;ANTRENAS;44,5881108325;3,253932566420000
pasto_fire;2014;4;16;85288;Talmont-Saint-Hilaire;0,500;broussaille;NA;NA;ouest France;écobuage non maîtrisé;2014-04-16;04-16;LA TARDIERE;46,6637374340;-0,727562430214000
pasto_fire;2014;4;17;30269;Saint-Jean-du-Gard;6,000;pin;NA;NA;midi libre;écobuage non maîtrisé;2014-04-17;04-17;SAINT-JEAN-DU-GARD;44,1071750382;3,877859059920000
pasto_fire;2014;4;17;43192;Saint-Haon;2,000;vegetation;NA;NA;la montagne;écobuage mal contrôlé;2014-04-17;04-17;SAINT-HAON;44,8551736176;3,761824117640000
pasto_fire;2014;4;17;43211;St-maurice-de-lignon;1,000;broussaille;NA;NA;la montagne;NA;2014-04-17;04-17;SAINT-MAURICE-DE-LIGNON;45,2200624958;4,134988061500000
pasto_fire;2014;4;19;43138;Monlet;0,100;herbe_seche_broussaille;NA;NA;la montagne;NA;2014-04-19;04-19;MONLET;45,2287759624;3,713962001200000
pasto_fire;2014;5;15;82142;Pompignan;0,500;broussaille;NA;NA;la dépèche;NA;2014-05-15;05-15;POMPIGNAN;43,8196347492;1,329219574560000
pasto_fire;2014;5;24;66088;ILLE-SUR-TÊT;0,400;vegetation;NA;NA;midi libre;écobuage mal contrôlé;2014-05-24;05-24;ILLE-SUR-TET;42,6774223178;2,616398044750000
pasto_fire;2014;5;24;66136;Perpignan;0,500;parc;NA;NA;midi libre;NA;2014-05-24;05-24;PERPIGNAN;42,6965954131;2,899369539790000
pasto_fire;2014;6;10;66065;Elne;1,000;vegetation;NA;NA;l'indépendant;NA;2014-06-10;06-10;ELNE;42,6008592066;2,971196951460000
pasto_fire;2014;6;10;66136;Perpignan;11,000;vegetation_pinede;NA;NA;l'indépendant;NA;2014-06-10;06-10;PERPIGNAN;42,6965954131;2,899369539790000
pasto_fire;2014;6;10;66049;Céret;1,500;arbuste;NA;NA;l'indépendant;écobuage mal contrôlé;2014-06-10;06-10;CERET;42,4739622057;2,752680214550000
pasto_fire;2014;6;10;66096;Latour-de-France;1,000;broussaille;NA;NA;l'indépendant;NA;2014-06-10;06-10;LATOUR-DE-FRANCE;42,7704659309;2,651566043740000
pasto_fire;2014;6;10;66069;Espira de l'agly;0,500;vegetation;NA;NA;l'indépendant;NA;2014-06-10;06-10;ESPIRA-DE-L'AGLY;42,7964740198;2,822349636680000
pasto_fire;2014;6;19;48076;Javols;0,100;broussaille;NA;NA;midi libre;NA;2014-06-19;06-19;JAVOLS;44,6928904154;3,333247943950000
pasto_fire;2014;6;28;40244;Rivière-Saas-et-Gourby;28,000;pin;NA;NA;sud ouest;écobuage mal maîtrisé.;2014-06-28;06-28;RIVIERE-SAAS-ET-GOURBY;43,6990141458;-1,172527708680000
pasto_fire;2014;6;29;11351;Saint-Laurent-de-la-Cabrerisse;5,000;broussaille;NA;NA;midi libre;écobuage mal maîtrisé.;2014-06-29;06-29;SAINT-LAURENT-DE-LA-CABRERISSE;43,0835460249;2,713908228030000
pasto_fire;2014;7;10;11116;Cuxac-d'Aude;2,000;friche;NA;NA;midi libre;écobuage mal maîtrisé;2014-07-10;07-10;CUXAC-D'AUDE;43,2578013318;3,005475499480000
pasto_fire;2014;9;4;17442;THAIMS;0,200;pinede;NA;NA;sud ouest;écobuage non maîtrisé et non déclaré;2014-09-04;09-04;THAIMS;45,6155314276;-0,791473092031000
pasto_fire;2014;9;4;84088;Pernes-les-Fontaines;1,000;broussaille;NA;NA;la provence;écobuage mal maîtrisé;2014-09-04;09-04;PERTUIS;43,6872357464;5,520524802810000
pasto_fire;2014;10;3;47294;Savignac-de-Duras;3,000;champ;NA;NA;sud ouest;pas maîtrisé l’écobuage;2014-10-03;10-03;SAVIGNAC-DE-DURAS;44,7173874905;0,184068178944000
pasto_fire;2014;10;8;82057;Fabas;NA;broussaille;NA;NA;la dépèche;écobuage mal maîtrisé;2014-10-08;10-08;FABAS;43,8617926360;1,339124653100000
pasto_fire;2014;10;21;84008;Le Barroux;50,000;foret;NA;NA;AFP;écobuage mal éteint.;2014-10-21;10-21;LA BASTIDE-DES-JOURDANS;43,7945397599;5,646777820950000
pasto_fire;2014;11;1;15160;reilhac;0,200;NA;NA;NA;la montagne;NA;2014-11-01;11-01;REILHAC;44,9700663332;2,422820648570000
pasto_fire;2014;11;24;31337;Melles;30,000;genet_fougere;NA;NA;la dépèche;écobuage mal contrôlé;2014-11-24;11-24;MELLES;42,8670134351;0,808921574218000
pasto_fire;2015;1;13;64353;Louvie- Juzon;NA;vegetaux;NA;NA;sud ouest;écobuage tourne mal;2015-01-13;01-13;LOUVIE-JUZON;43,0727682758;-0,337194181284000
pasto_fire;2015;1;13;64237;Gelos;1,500;NA;NA;NA;sud ouest;NA;2015-01-13;01-13;GELOS;43,2558653705;-0,369785954340000
pasto_fire;2015;1;15;64354;Louvie-Soubiron;NA;broussaille;NA;NA;l'éclair des pyrénnées;NA;2015-01-15;01-15;LOUVIE-SOUBIRON;43,0139182282;-0,332732479080000
pasto_fire;2015;2;13;46171;lherm;0,300;broussaille;NA;NA;la dépèche;NA;2015-02-13;02-13;LHERM;44,5699106208;1,241120718130000
pasto_fire;2015;2;19;48061;Florac;0,200;vegetation;NA;NA;midi libre;Écobuage mal maîtrisé;2015-02-19;02-19;FLORAC;44,3162079295;3,582735274350000
pasto_fire;2015;2;20;12198;rieupeyroux;0,200;NA;NA;NA;la dépèche;NA;2015-02-20;02-20;RIEUPEYROUX;44,3085754076;2,229487556810000
pasto_fire;2015;2;20;43241;Solignac-sur-Loire;0,050;vegetation;NA;NA;le progrès;NA;2015-02-20;02-20;SOLIGNAC-SUR-LOIRE;44,9577428375;3,881186521710000
pasto_fire;2015;2;26;04039;Castellane;12,000;NA;NA;NA;la provence;brulage dirigé;2015-02-26;02-26;CASTELLANE;43,8449862174;6,490298420160000
pasto_fire;2015;3;7;15045;chaudes-Aigues;2,000;broussaille;NA;NA;la montagne;NA;2015-03-07;03-07;CHAUDES-AIGUES;44,8489377820;2,998230598900000
pasto_fire;2015;3;8;43165;Rosières;0,500;broussaille_herbe_seche;NA;NA;le progrès;NA;2015-03-08;03-08;ROSIERES;45,1310458657;4,002992327910000
pasto_fire;2015;3;8;43241;Solignac-sur-Loire;0,500;NA;NA;NA;le progrès;NA;2015-03-08;03-08;SOLIGNAC-SUR-LOIRE;44,9577428375;3,881186521710000
pasto_fire;2015;3;8;46188;Maxou;0,500;herbe_seche;NA;NA;la dépèche;NA;2015-03-08;03-08;MAXOU;44,5460613398;1,447460752670000
pasto_fire;2015;3;8;48050;Cocurès;10,000;broussaille;NA;NA;midi libre;NA;2015-03-08;03-08;COCURES;44,3539456684;3,619559720650000
pasto_fire;2015;3;8;15185;Saint-Étienne-de-Chomeil;2,000;genet_ronce;NA;NA;la montagne;NA;2015-03-08;03-08;SAINT-ETIENNE-DE-CHOMEIL;45,3443815045;2,619220550750000
pasto_fire;2015;3;8;15235;les Ternes;1,500;broussaille;NA;NA;la montagne;NA;2015-03-08;03-08;LES TERNES;44,9962837997;2,994119096460000
pasto_fire;2015;3;9;48050;Bédouès;15,000;broussaille;NA;NA;midi libre;écobuage mal maîtrisé;2015-03-09;03-09;COCURES;44,3539456684;3,619559720650000
pasto_fire;2015;3;9;64060;Artiguelouve;NA;NA;NA;NA;sud ouest;écobuage dégénère;2015-03-09;03-09;ARTIGUELOUVE;43,3137207808;-0,473057611318000
pasto_fire;2015;3;9;43221;Saint-Privat-d’Allier;1,500;chaume_herbe_seche;NA;NA;le progrès;écobuage avait été allumé sur un talus, dans le courant de la matinée, avant d’être laissé sans surveillance;2015-03-09;03-09;SAINT-PRIVAT-D'ALLIER;45,0017025965;3,669616587890000
pasto_fire;2015;3;9;65057;Azereix;50,000;NA;NA;NA;pdpfci-65-rapport;NA;2015-03-09;03-09;AZEREIX;43,2081735010;-0,023809948520000
pasto_fire;2015;3;10;43210;Saint-Martin-de-Fugères;1,000;NA;NA;NA;la montagne;NA;2015-03-10;03-10;SAINT-MARTIN-DE-FUGERES;44,9073562308;3,945562776380000
pasto_fire;2015;3;10;46042;CAHORS;NA;NA;NA;NA;la dépèche;NA;2015-03-10;03-10;CAHORS;44,4507370916;1,440758378480000
pasto_fire;2015;3;11;12226;Saint-Hippolyte;5,000;NA;NA;NA;centre presse;NA;2015-03-11;03-11;SAINT-HIPPOLYTE;44,7257623817;2,584153348070000
pasto_fire;2015;3;11;48116;Pont-de Montvert;40,000;NA;NA;NA;midi libre;écobuage ayant échappé;2015-03-11;03-11;LE PONT-DE-MONTVERT;44,3742853816;3,769179978570000
pasto_fire;2015;3;11;12089;Decazeville;4,000;bois_broussaille;NA;NA;la dépèche;écobuage mal maîtrisé;2015-03-11;03-11;DECAZEVILLE;44,5672730020;2,252438530640000
pasto_fire;2015;3;12;48061;Florac;2,000;NA;NA;NA;midi libre;écobuage non maîtrisé;2015-03-12;03-12;FLORAC;44,3162079295;3,582735274350000
pasto_fire;2015;3;12;12100;Firm;1,000;NA;NA;NA;midi libre;NA;2015-03-12;03-12;FIRMI;44,5476858944;2,325054159110000
pasto_fire;2015;3;12;12012;Asprières;3,000;NA;NA;NA;midi libre;NA;2015-03-12;03-12;ASPRIERES;44,5553888530;2,138426615040000
pasto_fire;2015;3;12;30203;Portes;1,200;foret;NA;NA;midi libre;écobuage mal maîtrisé;2015-03-12;03-12;PORTES;44,2634305741;4,038671708830000
pasto_fire;2015;3;13;66030;CALCE;6,000;vegetation;NA;NA;l'indépendant;écobuage mal maîtrisé;2015-03-13;03-13;CALCE;42,7479343111;2,756464952560000
pasto_fire;2015;3;17;24393;Sainte-Croix-de-Beaumont;1,500;broussaille;NA;NA;sud ouest;NA;2015-03-17;03-17;SAINTE-CROIX;44,7327105467;0,828547816645000
pasto_fire;2015;3;17;24304;Nantheuil-de-Thiviers;0,500;broussaille;NA;NA;sud ouest;NA;2015-03-17;03-17;"NANTHEUIL";45,4263272071;0,956262787704000
pasto_fire;2015;3;17;24388;Saint-Chamassy;0,250;broussaille;NA;NA;sud ouest;NA;2015-03-17;03-17;SAINT-CHAMASSY;44,8725532878;0,921257476514000
pasto_fire;2015;3;17;24549;Thénac;0,030;broussaille;NA;NA;sud ouest;NA;2015-03-17;03-17;THENAC;44,7458412342;0,354889717281000
pasto_fire;2015;3;18;15154;Polminhac;0,600;broussaille;NA;NA;la montagne;écobuage mal maîtrisé;2015-03-18;03-18;POLMINHAC;44,9524740825;2,575889221390000
pasto_fire;2015;3;19;48072;Grèzes;5,000;broussaille;NA;NA;midi libre;écobuage mal maîtrisé;2015-03-19;03-19;GREZES;44,5156264154;3,343720911620000
pasto_fire;2015;3;19;15157;quézac;0,400;broussaille;NA;NA;la montagne;écobuage mal maîtrisé;2015-03-19;03-19;QUEZAC;44,7584182677;2,183522832740000
pasto_fire;2015;3;31;65197;GEr;5,000;broussaille;NA;NA;la nouvelle république des pyrénnées;NA;2015-03-31;03-31;GER;43,0533440987;-0,041359283067000
pasto_fire;2015;4;6;12168;Nant;1,500;sous_bois;NA;NA;centre presse;écobuage mal maîtrisé;2015-04-06;04-06;"NANT";44,0206117427;3,285653343460000
pasto_fire;2015;4;8;39557;Vescles;3,000;NA;NA;NA;le progrès;NA;2015-04-08;04-08;VESCLES;46,3570164509;5,611028701660000
pasto_fire;2015;4;8;15263;Virargues;NA;NA;NA;NA;la montagne;NA;2015-04-08;04-08;VIRARGUES;45,1293117032;2,898439183490000
